,pe_ratio,pe_ratio,pb_ratio,pb_ratio,ev_ebitda,ev_ebitda,fcf_yield_pct,fcf_yield_pct,pe_difference_pct,pe_difference_pct
,mean,median,mean,median,mean,median,mean,median,mean,median
cluster_id,,,,,,,,,,
0,47.79916040100251,50.95,8.011265664160401,8.08,20.21527568922306,19.05,1.272146836773979,0.07872388642827954,8.084562705917389,15.89348114230632
1,41.43228354978355,37.51,6.826580086580087,6.24,22.31353896103896,22.805,0.5810892867394215,0.117610708365059,-3.870279805165058,-11.6459821988216
2,47.84548565121413,49.43,7.5199889624724054,7.595000000000001,24.363399558498898,25.025,0.7475991675258828,0.1660811237632738,10.040474823677636,12.6288367878582
3,38.73166666666666,34.485,4.908333333333334,5.165,19.601666666666667,16.47,25.32670528362984,6.095593823439787,-11.135329432908883,-20.878742686704147
4,43.484850299401195,41.1,8.294740518962076,9.105,22.69561876247505,22.95,1.2409666553895253,0.1715431570983204,-0.5968004860540512,-6.810614468772072
